,Trial 1,Trial 2,Trial 3,Triton Trial 1,Triton Trial 2,Triton Trial 3
Time,Intensity,Intensity,Intensity,Intensity,Intensity,Intensity
440,34.369666,17.881666,16.798,7.481666,9.444333,6.497
441,34.303999,17.910666,16.784333,7.489,9.427333,6.490333
442,34.296,17.923666,16.779666,7.508333,9.393999,6.476999
443,34.301333,17.95,16.808,7.524333,9.373999,6.472666
444,34.315333,17.965333,16.824,7.526,9.394,6.477666
445,34.246,17.948,16.782333,7.522666,9.397,6.492
446,34.142,17.915666,16.726333,7.508,9.401,6.486333
447,34.032,17.854,16.693333,7.520333,9.379,6.466333
448,33.964666,17.818,16.690333,7.523333,9.322666,6.457666
449,33.939666,17.807,16.666,7.529333,9.281,6.480333
450,33.888,17.832333,16.635333,7.538333,9.274666,6.507333
